respondent_id,xyz_vaccine,seasonal_vaccine
42169,0.16,0.22
42170,0.09,0.24
42171,0.62,0.43
42172,0.05,0.16
42173,0.09,0.1
42174,0.59,0.82
42175,0.14,0.17
42176,0.3,0.44
42177,0.14,0.57
42178,0.16,0.21
42179,0.15,0.09
42180,0.24,0.58
42181,0.22,0.33
42182,0.24,0.15
42183,0.13,0.2
42184,0.23,0.78
42185,0.32,0.55
42186,0.22,0.54
42187,0.22,0.19
42188,0.12,0.15
42189,0.2,0.24
42190,0.3,0.41
42191,0.16,0.86
42192,0.05,0.06
42193,0.83,0.94
42194,0.29,0.35
42195,0.56,0.68
42196,0.2,0.42
42197,0.27,0.32
42198,0.2,0.38
42199,0.29,0.48
42200,0.19,0.41
42201,0.24,0.7
42202,0.38,0.67
42203,0.24,0.43
42204,0.4,0.69
42205,0.24,0.23
42206,0.2,0.17
42207,0.29,0.6
42208,0.07,0.07
42209,0.45,0.59
42210,0.25,0.17
42211,0.08,0.52
42212,0.25,0.81
42213,0.27,0.26
42214,0.21,0.9
42215,0.21,0.32
42216,0.31,0.66
42217,0.15,0.51
42218,0.05,0.12
42219,0.15,0.13
42220,0.18,0.34
42221,0.22,0.26
42222,0.38,0.54
42223,0.22,0.34
42224,0.24,0.16
42225,0.32,0.56
42226,0.19,0.84
42227,0.11,0.24
42228,0.22,0.21
42229,0.14,0.14
42230,0.43,0.53
42231,0.17,0.66
42232,0.68,0.71
42233,0.22,0.63
42234,0.71,0.86
42235,0.17,0.3
42236,0.14,0.79
42237,0.14,0.26
42238,0.27,0.63
42239,0.26,0.2
42240,0.21,0.67
42241,0.37,0.65
42242,0.13,0.47
42243,0.13,0.63
42244,0.28,0.3
42245,0.21,0.12
42246,0.39,0.44
42247,0.23,0.18
42248,0.48,0.65
42249,0.24,0.81
42250,0.19,0.3
42251,0.25,0.69
42252,0.22,0.59
42253,0.49,0.89
42254,0.29,0.53
42255,0.22,0.43
42256,0.26,0.71
42257,0.29,0.44
42258,0.07,0.16
42259,0.11,0.3
42260,0.34,0.34
42261,0.23,0.56
42262,0.11,0.14
42263,0.4,0.61
42264,0.24,0.23
42265,0.24,0.57
42266,0.32,0.43
42267,0.35,0.67
42268,0.31,0.44
42269,0.33,0.58
42270,0.2,0.19
42271,0.53,0.71
42272,0.19,0.16
42273,0.17,0.34
42274,0.24,0.37
42275,0.69,0.79
42276,0.23,0.64
42277,0.08,0.17
42278,0.11,0.22
42279,0.2,0.18
42280,0.3,0.41
42281,0.06,0.05
42282,0.24,0.48
42283,0.29,0.34
42284,0.09,0.07
42285,0.32,0.5
42286,0.12,0.38
42287,0.22,0.43
42288,0.18,0.34
42289,0.27,0.4
42290,0.17,0.31
42291,0.14,0.34
42292,0.24,0.57
42293,0.19,0.18
42294,0.47,0.77
42295,0.18,0.41
42296,0.26,0.58
42297,0.08,0.09
42298,0.11,0.47
42299,0.42,0.45
42300,0.2,0.19
42301,0.37,0.21
42302,0.18,0.5
42303,0.3,0.23
42304,0.15,0.2
42305,0.28,0.65
42306,0.09,0.2
42307,0.76,0.91
42308,0.16,0.17
42309,0.31,0.83
42310,0.12,0.18
42311,0.1,0.72
42312,0.36,0.53
42313,0.3,0.7
42314,0.16,0.25
42315,0.13,0.17
42316,0.11,0.33
42317,0.45,0.68
42318,0.26,0.35
42319,0.08,0.27
42320,0.35,0.6
42321,0.74,0.73
42322,0.31,0.8
42323,0.14,0.14
42324,0.17,0.14
42325,0.35,0.29
42326,0.11,0.24
42327,0.09,0.17
42328,0.13,0.63
42329,0.32,0.84
42330,0.25,0.19
42331,0.14,0.44
42332,0.33,0.23
42333,0.22,0.77
42334,0.67,0.82
42335,0.27,0.5
42336,0.19,0.73
42337,0.4,0.57
42338,0.35,0.72
42339,0.37,0.56
42340,0.2,0.43
42341,0.32,0.72
42342,0.06,0.1
42343,0.33,0.78
42344,0.15,0.85
42345,0.11,0.43
42346,0.36,0.5
42347,0.3,0.69
42348,0.2,0.68
42349,0.15,0.62
42350,0.29,0.78
42351,0.83,0.9
42352,0.23,0.36
42353,0.66,0.75
42354,0.78,0.87
42355,0.22,0.5
42356,0.25,0.51
42357,0.4,0.43
42358,0.13,0.16
42359,0.28,0.59
42360,0.53,0.55
42361,0.16,0.39
42362,0.21,0.42
42363,0.18,0.53
42364,0.11,0.2
42365,0.57,0.82
42366,0.05,0.05
42367,0.4,0.29
42368,0.55,0.51
42369,0.43,0.71
42370,0.28,0.38
42371,0.55,0.83
42372,0.23,0.47
42373,0.26,0.4
42374,0.28,0.78
42375,0.22,0.28
42376,0.1,0.08
42377,0.13,0.12
42378,0.43,0.72
42379,0.17,0.69
42380,0.22,0.21
42381,0.5,0.42
42382,0.19,0.37
42383,0.37,0.6
42384,0.35,0.69
42385,0.19,0.63
42386,0.15,0.52
42387,0.17,0.37
42388,0.33,0.61
42389,0.29,0.32
42390,0.1,0.08
42391,0.14,0.39
42392,0.24,0.26
42393,0.52,0.76
42394,0.32,0.49
42395,0.29,0.47
42396,0.24,0.2
42397,0.15,0.19
42398,0.16,0.44
42399,0.3,0.29
42400,0.44,0.64
42401,0.2,0.27
42402,0.14,0.82
42403,0.3,0.66
42404,0.28,0.6
42405,0.53,0.67
42406,0.2,0.77
42407,0.35,0.55
42408,0.1,0.16
42409,0.36,0.56
42410,0.39,0.71
42411,0.17,0.29
42412,0.53,0.79
42413,0.2,0.13
42414,0.19,0.15
42415,0.15,0.2
42416,0.18,0.21
42417,0.1,0.08
42418,0.12,0.34
42419,0.2,0.53
42420,0.18,0.27
42421,0.2,0.37
42422,0.24,0.22
42423,0.14,0.14
42424,0.31,0.31
42425,0.11,0.09
42426,0.14,0.37
42427,0.32,0.58
42428,0.12,0.41
42429,0.12,0.16
42430,0.23,0.33
42431,0.51,0.48
42432,0.18,0.16
42433,0.3,0.38
42434,0.2,0.66
42435,0.24,0.31
42436,0.09,0.05
42437,0.13,0.1
42438,0.36,0.55
42439,0.64,0.92
42440,0.24,0.5
42441,0.2,0.77
42442,0.14,0.58
42443,0.17,0.2
42444,0.18,0.92
42445,0.08,0.19
42446,0.2,0.63
42447,0.17,0.64
42448,0.24,0.43
42449,0.23,0.24
42450,0.35,0.56
42451,0.2,0.26
42452,0.1,0.75
42453,0.17,0.46
42454,0.19,0.45
42455,0.13,0.28
42456,0.27,0.62
42457,0.2,0.37
42458,0.19,0.41
42459,0.19,0.45
42460,0.26,0.7
42461,0.33,0.38
42462,0.86,0.83
42463,0.19,0.45
42464,0.33,0.45
42465,0.2,0.39
42466,0.18,0.5
42467,0.14,0.89
42468,0.16,0.16
42469,0.21,0.26
42470,0.68,0.7
42471,0.16,0.45
42472,0.21,0.29
42473,0.47,0.69
42474,0.29,0.7
42475,0.51,0.85
42476,0.07,0.75
42477,0.45,0.71
42478,0.06,0.03
42479,0.3,0.3
42480,0.58,0.83
42481,0.19,0.7
42482,0.12,0.18
42483,0.49,0.68
42484,0.23,0.2
42485,0.09,0.07
42486,0.73,0.76
42487,0.27,0.51
42488,0.14,0.17
42489,0.56,0.77
42490,0.16,0.31
42491,0.15,0.62
42492,0.21,0.61
42493,0.17,0.78
42494,0.18,0.7
42495,0.28,0.34
42496,0.54,0.76
42497,0.29,0.27
42498,0.31,0.8
42499,0.2,0.53
42500,0.18,0.22
42501,0.53,0.64
42502,0.17,0.2
42503,0.21,0.26
42504,0.14,0.14
42505,0.24,0.42
42506,0.06,0.15
42507,0.26,0.49
42508,0.16,0.32
42509,0.13,0.37
42510,0.18,0.87
42511,0.31,0.48
42512,0.5,0.68
42513,0.15,0.36
42514,0.29,0.43
42515,0.53,0.63
42516,0.21,0.42
42517,0.14,0.53
42518,0.22,0.17
42519,0.12,0.1
42520,0.24,0.48
42521,0.23,0.32
42522,0.18,0.76
42523,0.81,0.77
42524,0.16,0.65
42525,0.65,0.82
42526,0.21,0.33
42527,0.29,0.5
42528,0.08,0.23
42529,0.54,0.7
42530,0.24,0.49
42531,0.11,0.14
42532,0.16,0.23
42533,0.1,0.21
42534,0.23,0.27
42535,0.55,0.71
42536,0.05,0.03
42537,0.23,0.26
42538,0.2,0.18
42539,0.48,0.5
42540,0.11,0.37
42541,0.2,0.88
42542,0.08,0.06
42543,0.09,0.14
42544,0.08,0.09
42545,0.24,0.14
42546,0.1,0.15
42547,0.28,0.66
42548,0.19,0.37
42549,0.17,0.38
42550,0.74,0.85
42551,0.28,0.64
42552,0.05,0.16
42553,0.67,0.9
42554,0.36,0.45
42555,0.59,0.71
42556,0.51,0.76
42557,0.21,0.71
42558,0.12,0.23
42559,0.24,0.43
42560,0.16,0.69
42561,0.36,0.54
42562,0.33,0.37
42563,0.27,0.34
42564,0.17,0.13
42565,0.31,0.5
42566,0.1,0.77
42567,0.43,0.85
42568,0.38,0.35
42569,0.51,0.78
42570,0.17,0.12
42571,0.24,0.33
42572,0.14,0.54
42573,0.4,0.58
42574,0.27,0.7
42575,0.29,0.79
42576,0.49,0.49
42577,0.23,0.1
42578,0.78,0.74
42579,0.12,0.42
42580,0.2,0.11
42581,0.34,0.51
42582,0.24,0.17
42583,0.72,0.86
42584,0.12,0.57
42585,0.25,0.21
42586,0.47,0.67
42587,0.12,0.06
42588,0.23,0.3
42589,0.22,0.51
42590,0.44,0.67
42591,0.18,0.83
42592,0.16,0.62
42593,0.25,0.56
42594,0.28,0.18
42595,0.38,0.58
42596,0.14,0.05
42597,0.28,0.27
42598,0.37,0.33
42599,0.2,0.21
42600,0.23,0.66
42601,0.36,0.37
42602,0.54,0.88
42603,0.56,0.59
42604,0.34,0.61
42605,0.18,0.42
42606,0.34,0.68
42607,0.46,0.2
42608,0.1,0.11
42609,0.47,0.43
42610,0.14,0.53
42611,0.74,0.6
42612,0.52,0.54
42613,0.1,0.07
42614,0.16,0.3
42615,0.17,0.36
42616,0.27,0.32
42617,0.26,0.34
42618,0.13,0.7
42619,0.28,0.32
42620,0.13,0.17
42621,0.13,0.3
42622,0.25,0.19
42623,0.19,0.3
42624,0.1,0.39
42625,0.27,0.31
42626,0.72,0.89
42627,0.27,0.44
42628,0.42,0.56
42629,0.47,0.2
42630,0.2,0.38
42631,0.26,0.7
42632,0.1,0.24
42633,0.14,0.13
42634,0.24,0.39
42635,0.34,0.49
42636,0.68,0.73
42637,0.25,0.53
42638,0.6,0.69
42639,0.16,0.78
42640,0.25,0.54
42641,0.29,0.4
42642,0.13,0.12
42643,0.33,0.28
42644,0.25,0.48
42645,0.33,0.7
42646,0.35,0.74
42647,0.37,0.62
42648,0.21,0.22
42649,0.2,0.11
42650,0.18,0.5
42651,0.36,0.16
42652,0.38,0.43
42653,0.39,0.19
42654,0.75,0.9
42655,0.15,0.13
42656,0.15,0.25
42657,0.1,0.16
42658,0.14,0.42
42659,0.13,0.57
42660,0.34,0.72
42661,0.16,0.28
42662,0.11,0.4
42663,0.31,0.4
42664,0.56,0.59
42665,0.13,0.72
42666,0.29,0.7
42667,0.66,0.82
42668,0.09,0.15
42669,0.11,0.2
42670,0.14,0.29
42671,0.35,0.38
42672,0.52,0.52
42673,0.6,0.7
42674,0.39,0.7
42675,0.25,0.48
42676,0.19,0.23
42677,0.18,0.41
42678,0.13,0.41
42679,0.25,0.26
42680,0.15,0.23
42681,0.21,0.19
42682,0.15,0.11
42683,0.17,0.77
42684,0.25,0.82
42685,0.22,0.65
42686,0.54,0.78
42687,0.72,0.81
42688,0.17,0.5
42689,0.74,0.9
42690,0.05,0.09
42691,0.23,0.26
42692,0.13,0.26
42693,0.26,0.4
42694,0.3,0.25
42695,0.15,0.23
42696,0.22,0.54
42697,0.13,0.29
42698,0.64,0.84
42699,0.28,0.45
42700,0.19,0.68
42701,0.14,0.87
42702,0.26,0.21
42703,0.18,0.26
42704,0.28,0.86
42705,0.16,0.19
42706,0.31,0.47
42707,0.09,0.11
42708,0.12,0.88
42709,0.2,0.42
42710,0.12,0.21
42711,0.22,0.49
42712,0.29,0.36
42713,0.17,0.8
42714,0.33,0.66
42715,0.12,0.32
42716,0.35,0.64
42717,0.28,0.47
42718,0.52,0.87
42719,0.22,0.47
42720,0.61,0.86
42721,0.29,0.13
42722,0.38,0.58
42723,0.3,0.42
42724,0.24,0.14
42725,0.27,0.62
42726,0.36,0.53
42727,0.09,0.51
42728,0.25,0.42
42729,0.25,0.66
42730,0.29,0.71
42731,0.2,0.57
42732,0.23,0.45
42733,0.29,0.32
42734,0.16,0.41
42735,0.3,0.54
42736,0.35,0.39
42737,0.23,0.12
42738,0.12,0.65
42739,0.23,0.49
42740,0.29,0.37
42741,0.16,0.61
42742,0.17,0.26
42743,0.08,0.16
42744,0.14,0.18
42745,0.13,0.49
42746,0.15,0.12
42747,0.17,0.52
42748,0.2,0.4
42749,0.64,0.77
42750,0.14,0.33
42751,0.18,0.42
42752,0.18,0.45
42753,0.37,0.57
42754,0.12,0.42
42755,0.18,0.19
42756,0.15,0.87
42757,0.22,0.56
42758,0.28,0.35
42759,0.18,0.39
42760,0.3,0.3
42761,0.53,0.6
42762,0.35,0.35
42763,0.13,0.46
42764,0.09,0.45
42765,0.07,0.12
42766,0.2,0.39
42767,0.36,0.59
42768,0.35,0.58
42769,0.09,0.24
42770,0.14,0.18
42771,0.41,0.39
42772,0.51,0.47
42773,0.09,0.57
42774,0.29,0.23
42775,0.41,0.2
42776,0.23,0.24
42777,0.65,0.61
42778,0.19,0.4
42779,0.39,0.39
42780,0.23,0.26
42781,0.32,0.58
42782,0.18,0.66
42783,0.67,0.89
42784,0.11,0.68
42785,0.13,0.76
42786,0.17,0.53
42787,0.3,0.8
42788,0.31,0.8
42789,0.28,0.64
42790,0.11,0.13
42791,0.1,0.1
42792,0.18,0.34
42793,0.44,0.66
42794,0.27,0.42
42795,0.14,0.15
42796,0.77,0.7
42797,0.36,0.37
42798,0.14,0.31
42799,0.21,0.68
42800,0.2,0.77
42801,0.16,0.21
42802,0.19,0.13
42803,0.46,0.67
42804,0.29,0.85
42805,0.28,0.62
42806,0.57,0.59
42807,0.29,0.19
42808,0.19,0.23
42809,0.27,0.51
42810,0.08,0.16
42811,0.18,0.49
42812,0.6,0.66
42813,0.25,0.8
42814,0.12,0.09
42815,0.19,0.3
42816,0.08,0.11
42817,0.33,0.21
42818,0.25,0.29
42819,0.13,0.17
42820,0.18,0.41
42821,0.67,0.81
42822,0.28,0.48
42823,0.19,0.21
42824,0.82,0.72
42825,0.19,0.83
42826,0.76,0.56
42827,0.29,0.33
42828,0.25,0.3
42829,0.07,0.1
42830,0.44,0.41
42831,0.33,0.71
42832,0.87,0.81
42833,0.86,0.89
42834,0.25,0.67
42835,0.26,0.6
42836,0.15,0.17
42837,0.19,0.77
42838,0.59,0.58
42839,0.65,0.69
42840,0.24,0.53
42841,0.34,0.82
42842,0.51,0.63
42843,0.17,0.28
42844,0.22,0.5
42845,0.58,0.71
42846,0.15,0.74
42847,0.2,0.26
42848,0.2,0.63
42849,0.07,0.06
42850,0.25,0.64
42851,0.21,0.13
42852,0.3,0.4
42853,0.1,0.65
42854,0.34,0.32
42855,0.2,0.8
42856,0.11,0.09
42857,0.51,0.66
42858,0.1,0.68
42859,0.03,0.17
42860,0.2,0.53
42861,0.1,0.4
42862,0.15,0.16
42863,0.17,0.51
42864,0.13,0.38
42865,0.1,0.4
42866,0.26,0.41
42867,0.17,0.33
42868,0.35,0.38
42869,0.2,0.62
42870,0.19,0.63
42871,0.71,0.86
42872,0.18,0.83
42873,0.23,0.52
42874,0.23,0.15
42875,0.08,0.66
42876,0.28,0.21
42877,0.27,0.58
42878,0.32,0.63
42879,0.3,0.64
42880,0.71,0.92
42881,0.21,0.5
42882,0.25,0.36
42883,0.33,0.25
42884,0.37,0.43
42885,0.42,0.6
42886,0.35,0.75
42887,0.12,0.3
42888,0.14,0.26
42889,0.2,0.14
42890,0.36,0.57
42891,0.36,0.57
42892,0.4,0.4
42893,0.25,0.62
42894,0.28,0.25
42895,0.22,0.16
42896,0.12,0.13
42897,0.42,0.6
42898,0.35,0.58
42899,0.12,0.25
42900,0.15,0.71
42901,0.65,0.63
42902,0.51,0.86
42903,0.12,0.59
42904,0.11,0.28
42905,0.44,0.81
42906,0.17,0.33
42907,0.16,0.31
42908,0.44,0.69
42909,0.2,0.53
42910,0.28,0.76
42911,0.78,0.9
42912,0.34,0.42
42913,0.35,0.4
42914,0.25,0.87
42915,0.67,0.75
42916,0.08,0.15
42917,0.11,0.16
42918,0.22,0.26
42919,0.2,0.54
42920,0.23,0.59
42921,0.1,0.16
42922,0.17,0.46
42923,0.08,0.68
42924,0.27,0.19
42925,0.16,0.46
42926,0.45,0.48
42927,0.2,0.18
42928,0.15,0.27
42929,0.18,0.53
42930,0.46,0.77
42931,0.53,0.44
42932,0.11,0.87
42933,0.25,0.39
42934,0.13,0.21
42935,0.13,0.69
42936,0.23,0.85
42937,0.23,0.64
42938,0.42,0.89
42939,0.14,0.62
42940,0.26,0.56
42941,0.2,0.35
42942,0.74,0.73
42943,0.39,0.59
42944,0.25,0.55
42945,0.17,0.56
42946,0.31,0.71
42947,0.26,0.54
42948,0.16,0.27
42949,0.18,0.42
42950,0.66,0.68
42951,0.57,0.81
42952,0.16,0.36
42953,0.53,0.58
42954,0.07,0.08
42955,0.36,0.33
42956,0.29,0.62
42957,0.3,0.23
42958,0.41,0.33
42959,0.51,0.53
42960,0.15,0.59
42961,0.09,0.19
42962,0.15,0.33
42963,0.27,0.3
42964,0.15,0.55
42965,0.47,0.74
42966,0.55,0.81
42967,0.27,0.3
42968,0.29,0.68
42969,0.05,0.06
42970,0.41,0.38
42971,0.45,0.7
42972,0.1,0.11
42973,0.35,0.44
42974,0.24,0.12
42975,0.77,0.84
42976,0.33,0.42
42977,0.22,0.76
42978,0.32,0.33
42979,0.25,0.57
42980,0.14,0.52
42981,0.21,0.62
42982,0.2,0.22
42983,0.17,0.75
42984,0.22,0.46
42985,0.2,0.35
42986,0.19,0.37
42987,0.19,0.62
42988,0.17,0.39
42989,0.05,0.11
42990,0.22,0.49
42991,0.28,0.41
42992,0.58,0.79
42993,0.23,0.33
42994,0.48,0.82
42995,0.59,0.66
42996,0.36,0.32
42997,0.16,0.15
42998,0.4,0.27
42999,0.33,0.6
43000,0.65,0.79
43001,0.24,0.37
43002,0.07,0.25
43003,0.21,0.61
43004,0.31,0.32
43005,0.19,0.31
43006,0.71,0.73
43007,0.61,0.81
43008,0.23,0.26
43009,0.15,0.23
43010,0.35,0.69
43011,0.39,0.5
43012,0.36,0.79
43013,0.19,0.3
43014,0.48,0.7
43015,0.49,0.74
43016,0.21,0.41
43017,0.13,0.12
43018,0.14,0.15
43019,0.22,0.15
43020,0.15,0.38
43021,0.28,0.38
43022,0.79,0.7
43023,0.2,0.58
43024,0.09,0.16
43025,0.1,0.28
43026,0.09,0.04
43027,0.3,0.11
43028,0.45,0.34
43029,0.67,0.68
43030,0.14,0.2
43031,0.22,0.73
43032,0.17,0.75
43033,0.17,0.2
43034,0.57,0.37
43035,0.14,0.16
43036,0.71,0.84
43037,0.19,0.34
43038,0.76,0.89
43039,0.22,0.4
43040,0.68,0.74
43041,0.55,0.57
43042,0.33,0.58
43043,0.12,0.11
43044,0.13,0.21
43045,0.2,0.41
43046,0.22,0.19
43047,0.36,0.33
43048,0.16,0.27
43049,0.04,0.15
43050,0.83,0.84
43051,0.07,0.08
43052,0.18,0.19
43053,0.25,0.74
43054,0.56,0.68
43055,0.26,0.41
43056,0.2,0.43
43057,0.29,0.57
43058,0.29,0.34
43059,0.26,0.36
43060,0.33,0.7
43061,0.47,0.75
43062,0.48,0.47
43063,0.22,0.54
43064,0.3,0.33
43065,0.59,0.77
43066,0.16,0.11
43067,0.22,0.28
43068,0.52,0.56
43069,0.1,0.15
43070,0.35,0.61
43071,0.23,0.73
43072,0.58,0.87
43073,0.1,0.12
43074,0.31,0.27
43075,0.65,0.8
43076,0.43,0.77
43077,0.11,0.17
43078,0.39,0.41
43079,0.08,0.17
43080,0.28,0.23
43081,0.12,0.49
43082,0.25,0.31
43083,0.13,0.16
43084,0.14,0.64
43085,0.25,0.56
43086,0.12,0.05
43087,0.14,0.58
43088,0.74,0.81
43089,0.46,0.5
43090,0.26,0.65
43091,0.4,0.46
43092,0.12,0.3
43093,0.15,0.79
43094,0.41,0.74
43095,0.25,0.27
43096,0.27,0.18
43097,0.61,0.77
43098,0.23,0.69
43099,0.16,0.32
43100,0.16,0.15
43101,0.66,0.74
43102,0.24,0.34
43103,0.17,0.32
43104,0.3,0.56
43105,0.29,0.37
43106,0.08,0.07
43107,0.2,0.73
43108,0.24,0.41
43109,0.18,0.17
43110,0.26,0.54
43111,0.26,0.58
43112,0.42,0.48
43113,0.11,0.76
43114,0.29,0.44
43115,0.27,0.45
43116,0.71,0.76
43117,0.28,0.33
43118,0.19,0.24
43119,0.51,0.82
43120,0.38,0.73
43121,0.18,0.88
43122,0.75,0.91
43123,0.07,0.43
43124,0.27,0.33
43125,0.09,0.25
43126,0.29,0.71
43127,0.14,0.23
43128,0.2,0.73
43129,0.15,0.23
43130,0.18,0.77
43131,0.13,0.43
43132,0.29,0.45
43133,0.37,0.51
43134,0.33,0.47
43135,0.21,0.69
43136,0.28,0.55
43137,0.18,0.71
43138,0.51,0.49
43139,0.17,0.75
43140,0.23,0.51
43141,0.64,0.92
43142,0.77,0.81
43143,0.31,0.47
43144,0.16,0.69
43145,0.47,0.82
43146,0.3,0.65
43147,0.17,0.33
43148,0.51,0.85
43149,0.31,0.62
43150,0.15,0.81
43151,0.35,0.41
43152,0.13,0.06
43153,0.56,0.87
43154,0.22,0.35
43155,0.14,0.15
43156,0.28,0.65
43157,0.34,0.31
43158,0.12,0.22
43159,0.28,0.27
43160,0.29,0.74
43161,0.8,0.84
43162,0.37,0.78
43163,0.18,0.57
43164,0.65,0.68
43165,0.29,0.82
43166,0.61,0.45
43167,0.14,0.57
43168,0.36,0.49
43169,0.15,0.18
43170,0.17,0.83
43171,0.16,0.47
43172,0.18,0.09
43173,0.3,0.22
43174,0.11,0.59
43175,0.29,0.5
43176,0.26,0.26
43177,0.29,0.69
43178,0.38,0.36
43179,0.15,0.48
43180,0.22,0.36
43181,0.46,0.59
43182,0.23,0.34
43183,0.35,0.49
43184,0.12,0.2
43185,0.24,0.28
43186,0.13,0.62
43187,0.49,0.77
43188,0.18,0.41
43189,0.12,0.53
43190,0.73,0.91
43191,0.15,0.07
43192,0.68,0.77
43193,0.15,0.28
43194,0.14,0.3
43195,0.16,0.72
43196,0.24,0.09
43197,0.73,0.82
43198,0.44,0.65
43199,0.41,0.18
43200,0.23,0.16
43201,0.24,0.67
43202,0.16,0.67
43203,0.11,0.21
43204,0.07,0.09
43205,0.46,0.79
43206,0.43,0.67
43207,0.19,0.18
43208,0.17,0.15
43209,0.53,0.76
43210,0.65,0.58
43211,0.34,0.72
43212,0.21,0.7
43213,0.28,0.36
43214,0.19,0.13
43215,0.19,0.79
43216,0.34,0.34
43217,0.24,0.81
43218,0.5,0.34
43219,0.21,0.34
43220,0.13,0.23
43221,0.3,0.43
43222,0.24,0.79
43223,0.53,0.84
43224,0.23,0.3
43225,0.2,0.39
43226,0.52,0.74
43227,0.34,0.34
43228,0.3,0.74
43229,0.49,0.33
43230,0.51,0.37
43231,0.1,0.28
43232,0.07,0.14
43233,0.34,0.27
43234,0.12,0.52
43235,0.62,0.89
43236,0.27,0.73
43237,0.21,0.32
43238,0.3,0.66
43239,0.68,0.8
43240,0.1,0.26
43241,0.24,0.36
43242,0.37,0.38
43243,0.08,0.83
43244,0.23,0.34
43245,0.23,0.11
43246,0.19,0.37
43247,0.18,0.55
43248,0.25,0.43
43249,0.14,0.27
43250,0.24,0.33
43251,0.31,0.19
43252,0.16,0.83
43253,0.49,0.58
43254,0.2,0.61
43255,0.34,0.41
43256,0.07,0.1
43257,0.38,0.56
43258,0.16,0.49
43259,0.22,0.48
43260,0.73,0.56
43261,0.27,0.31
43262,0.2,0.36
43263,0.21,0.52
43264,0.19,0.28
43265,0.26,0.47
43266,0.16,0.19
43267,0.29,0.7
43268,0.5,0.61
43269,0.04,0.76
43270,0.58,0.67
43271,0.58,0.81
43272,0.28,0.57
43273,0.13,0.15
43274,0.44,0.65
43275,0.15,0.57
43276,0.36,0.51
43277,0.25,0.36
43278,0.23,0.48
43279,0.16,0.38
43280,0.22,0.41
43281,0.43,0.75
43282,0.58,0.59
43283,0.05,0.11
43284,0.29,0.33
43285,0.23,0.5
43286,0.71,0.81
43287,0.64,0.78
43288,0.17,0.5
43289,0.12,0.22
43290,0.22,0.9
43291,0.49,0.71
43292,0.41,0.43
43293,0.18,0.61
43294,0.3,0.66
43295,0.17,0.15
43296,0.18,0.59
43297,0.19,0.33
43298,0.56,0.72
43299,0.22,0.29
43300,0.28,0.66
43301,0.1,0.28
43302,0.19,0.17
43303,0.19,0.31
43304,0.13,0.31
43305,0.19,0.6
43306,0.26,0.38
43307,0.17,0.52
43308,0.64,0.84
43309,0.13,0.4
43310,0.54,0.53
43311,0.11,0.16
43312,0.13,0.22
43313,0.21,0.35
43314,0.09,0.07
43315,0.16,0.35
43316,0.7,0.81
43317,0.34,0.46
43318,0.13,0.23
43319,0.18,0.36
43320,0.64,0.79
43321,0.32,0.23
43322,0.18,0.06
43323,0.31,0.52
43324,0.1,0.21
43325,0.1,0.15
43326,0.13,0.49
43327,0.35,0.37
43328,0.61,0.64
43329,0.39,0.63
43330,0.22,0.23
43331,0.3,0.7
43332,0.12,0.21
43333,0.25,0.17
43334,0.2,0.5
43335,0.25,0.42
43336,0.15,0.33
43337,0.19,0.15
43338,0.15,0.79
43339,0.15,0.18
43340,0.14,0.22
43341,0.36,0.41
43342,0.11,0.12
43343,0.09,0.13
43344,0.22,0.1
43345,0.08,0.22
43346,0.13,0.12
43347,0.2,0.22
43348,0.18,0.5
43349,0.68,0.87
43350,0.73,0.7
43351,0.24,0.19
43352,0.16,0.52
43353,0.23,0.72
43354,0.12,0.15
43355,0.25,0.82
43356,0.15,0.09
43357,0.14,0.24
43358,0.28,0.45
43359,0.44,0.25
43360,0.13,0.8
43361,0.52,0.5
43362,0.28,0.3
43363,0.26,0.24
43364,0.24,0.25
43365,0.17,0.6
43366,0.2,0.58
43367,0.52,0.68
43368,0.24,0.33
43369,0.15,0.33
43370,0.73,0.88
43371,0.09,0.22
43372,0.45,0.56
43373,0.39,0.58
43374,0.09,0.42
43375,0.21,0.1
43376,0.2,0.37
43377,0.1,0.25
43378,0.26,0.46
43379,0.32,0.32
43380,0.1,0.14
43381,0.09,0.27
43382,0.25,0.39
43383,0.22,0.57
43384,0.35,0.59
43385,0.2,0.67
43386,0.06,0.1
43387,0.23,0.29
43388,0.81,0.9
43389,0.27,0.43
43390,0.31,0.73
43391,0.33,0.5
43392,0.18,0.05
43393,0.21,0.78
43394,0.16,0.57
43395,0.19,0.33
43396,0.08,0.13
43397,0.24,0.8
43398,0.55,0.7
43399,0.24,0.38
43400,0.18,0.41
43401,0.39,0.72
43402,0.07,0.05
43403,0.18,0.32
43404,0.29,0.18
43405,0.24,0.47
43406,0.72,0.75
43407,0.74,0.79
43408,0.81,0.84
43409,0.41,0.66
43410,0.18,0.3
43411,0.35,0.71
43412,0.36,0.78
43413,0.27,0.67
43414,0.16,0.16
43415,0.44,0.64
43416,0.27,0.37
43417,0.22,0.29
43418,0.3,0.51
43419,0.28,0.84
43420,0.31,0.23
43421,0.11,0.22
43422,0.16,0.33
43423,0.21,0.59
43424,0.28,0.64
43425,0.23,0.81
43426,0.69,0.85
43427,0.3,0.52
43428,0.93,0.89
43429,0.52,0.76
43430,0.21,0.34
43431,0.17,0.24
43432,0.36,0.51
43433,0.11,0.15
43434,0.19,0.44
43435,0.19,0.23
43436,0.57,0.54
43437,0.15,0.72
43438,0.28,0.65
